Id,Area,Bedrooms,Bathrooms,Stories,Mainroad,Guestroom,Basement,Hotwaterheating,Airconditioning,Parking,Prefarea,Furnishingstatus,Price
1323,3006.0,1.0,4.0,3,Yes,No,Yes,No,Yes,2.0,Yes,unfurnished,4515728.736405479
1324,,,,3,Yes,Yes,Yes,No,Yes,,No,unfurnished,6194613.751141411
1325,4053.0,2.0,3.0,1,No,No,No,No,No,2.0,No,unfurnished,6100721.289216649
1326,1953.0,5.0,1.0,1,No,No,No,Yes,No,2.0,Yes,unfurnished,3029113.7302545714
1327,3856.0,4.0,3.0,3,No,Yes,No,No,No,1.0,No,unfurnished,5835836.463487852
1328,1015.0,4.0,3.0,1,Yes,Yes,No,Yes,Yes,0.0,No,unfurnished,1590249.1798620995
1329,538.0,2.0,4.0,2,Yes,Yes,Yes,No,No,1.0,Yes,unfurnished,881047.8407029589
1330,3842.0,3.0,1.0,1,Yes,Yes,No,No,No,3.0,Yes,unfurnished,5776065.016346669
1331,1386.0,3.0,3.0,1,No,Yes,Yes,Yes,No,0.0,Yes,semi-furnished,2078405.403897279
1332,3344.0,1.0,3.0,3,Yes,Yes,No,No,No,0.0,Yes,semi-furnished,5050800.274988262
1333,2704.0,1.0,1.0,2,Yes,No,Yes,No,No,0.0,Yes,furnished,4084566.5479156724
1334,,,,1,No,No,No,No,No,,No,unfurnished,2458718.0639798567
1335,2323.0,2.0,3.0,2,No,Yes,Yes,No,Yes,3.0,Yes,semi-furnished,3496374.9353771373
1336,3701.0,1.0,2.0,2,No,No,Yes,No,No,1.0,Yes,semi-furnished,5577696.382111419
1337,3655.0,1.0,3.0,2,Yes,No,Yes,Yes,Yes,3.0,Yes,semi-furnished,5507025.066754458
1338,3593.0,2.0,2.0,3,Yes,No,No,No,Yes,1.0,Yes,semi-furnished,5425944.028616645
1339,4030.0,5.0,4.0,1,Yes,No,Yes,No,No,1.0,Yes,semi-furnished,6092340.882735572
1340,4278.0,1.0,3.0,3,No,Yes,No,Yes,Yes,1.0,Yes,semi-furnished,6448495.911730092
1341,3396.0,5.0,1.0,1,No,No,Yes,No,Yes,0.0,No,furnished,5165390.707296249
1342,3953.0,4.0,1.0,1,No,No,Yes,Yes,Yes,1.0,Yes,semi-furnished,5944382.238220301
1343,4011.0,5.0,3.0,3,No,Yes,No,No,No,3.0,No,furnished,6110708.332173292
1344,1488.0,3.0,4.0,2,Yes,Yes,Yes,No,Yes,3.0,No,furnished,2287089.855484354
1345,4616.0,3.0,4.0,2,Yes,Yes,No,Yes,Yes,3.0,Yes,unfurnished,6991018.889718302
1346,4526.0,5.0,1.0,1,Yes,Yes,No,No,Yes,0.0,Yes,unfurnished,6818421.387425349
1347,4679.0,3.0,3.0,3,Yes,No,No,No,Yes,1.0,No,unfurnished,7077151.6997675495
1348,2182.0,4.0,4.0,2,Yes,Yes,No,Yes,No,1.0,No,semi-furnished,3300107.1646259073
1349,4463.0,2.0,1.0,2,Yes,No,Yes,Yes,No,2.0,No,unfurnished,6700535.067466699
1350,1433.0,3.0,2.0,1,Yes,No,Yes,No,Yes,0.0,Yes,semi-furnished,2194767.3485700544
1351,4098.0,3.0,3.0,1,Yes,Yes,No,Yes,No,3.0,No,semi-furnished,6186480.996692153
1352,3733.0,5.0,2.0,3,No,Yes,Yes,No,No,3.0,Yes,unfurnished,5660049.943375445
1353,2480.0,4.0,2.0,1,No,Yes,Yes,Yes,Yes,1.0,Yes,unfurnished,3808547.7368674222
1354,2355.0,2.0,4.0,2,Yes,Yes,No,No,No,3.0,No,furnished,3572736.286346452
1355,3556.0,5.0,4.0,2,No,Yes,Yes,Yes,No,1.0,Yes,furnished,5418194.034377552
1356,1292.0,5.0,4.0,2,Yes,Yes,No,Yes,Yes,1.0,Yes,semi-furnished,2006664.6814240823
1357,1291.0,4.0,3.0,2,Yes,No,Yes,Yes,Yes,2.0,No,semi-furnished,1989572.3059366462
1358,2309.0,2.0,2.0,3,No,No,Yes,Yes,No,0.0,No,unfurnished,3473934.6434654132
1359,2755.0,4.0,3.0,3,Yes,No,No,Yes,No,1.0,Yes,unfurnished,4194862.44450946
1360,4110.0,2.0,4.0,1,Yes,No,Yes,Yes,No,1.0,No,furnished,6255709.588373719
1361,2107.0,4.0,2.0,1,Yes,Yes,Yes,Yes,No,1.0,Yes,unfurnished,3212257.2594668646
1362,1484.0,5.0,3.0,1,Yes,Yes,No,Yes,Yes,2.0,No,semi-furnished,2285659.839975711
1363,4176.0,5.0,3.0,3,Yes,No,Yes,Yes,Yes,1.0,No,unfurnished,6351802.811201046
1364,3880.0,1.0,1.0,2,Yes,No,No,No,Yes,0.0,No,furnished,5855456.05499923
1365,1019.0,3.0,3.0,1,Yes,No,Yes,Yes,Yes,0.0,No,semi-furnished,1582281.1479425752
1366,1090.0,4.0,4.0,2,No,Yes,No,No,Yes,3.0,Yes,furnished,1688832.6237210152
1367,1550.0,1.0,3.0,1,No,Yes,No,Yes,No,0.0,No,furnished,2372888.5491928826
1368,4133.0,3.0,2.0,1,Yes,Yes,No,No,No,3.0,Yes,semi-furnished,6241918.600028239
1369,4944.0,4.0,3.0,1,No,No,No,No,Yes,0.0,Yes,furnished,7489275.208043158
1370,1459.0,2.0,1.0,1,Yes,No,No,Yes,Yes,3.0,No,unfurnished,2197114.051203669
1371,1192.0,3.0,2.0,1,Yes,Yes,Yes,Yes,Yes,1.0,No,unfurnished,1816265.8018370243
1372,4399.0,5.0,2.0,2,Yes,Yes,Yes,No,No,2.0,No,furnished,6660437.600156971
1373,4973.0,1.0,1.0,1,Yes,No,No,No,No,2.0,No,unfurnished,7449795.854689631
1374,3446.0,3.0,4.0,2,No,No,Yes,Yes,No,2.0,No,furnished,5211601.979090639
1375,1026.0,3.0,2.0,3,No,Yes,No,Yes,Yes,1.0,Yes,unfurnished,1553409.2209737564
1376,3724.0,5.0,4.0,1,No,No,Yes,Yes,Yes,2.0,No,furnished,5625104.9456976745
1377,2753.0,4.0,2.0,2,No,Yes,Yes,No,Yes,0.0,Yes,unfurnished,4228219.853529328
1378,3844.0,2.0,2.0,3,Yes,Yes,No,Yes,Yes,3.0,Yes,semi-furnished,5783820.504776279
1379,4465.0,5.0,4.0,3,No,No,No,Yes,Yes,1.0,Yes,semi-furnished,6757079.341428244
1380,2375.0,2.0,2.0,3,Yes,No,Yes,Yes,No,2.0,Yes,unfurnished,3594104.381979983
1381,2263.0,4.0,4.0,2,Yes,No,Yes,Yes,Yes,0.0,No,furnished,3433265.2493517
1382,1020.0,3.0,1.0,1,No,Yes,No,Yes,No,0.0,No,unfurnished,1554966.6385422854
1383,1516.0,2.0,4.0,1,Yes,No,Yes,No,No,1.0,Yes,furnished,2350688.183370029
1384,616.0,1.0,1.0,2,No,No,Yes,No,No,1.0,Yes,unfurnished,946161.991657825
1385,2933.0,1.0,2.0,1,No,Yes,No,Yes,No,2.0,No,unfurnished,4439221.634848643
1386,1083.0,5.0,4.0,2,No,Yes,Yes,Yes,No,3.0,Yes,semi-furnished,1725971.860666699
1387,894.0,4.0,2.0,1,No,No,No,No,Yes,2.0,No,furnished,1395212.9897272787
1388,4288.0,5.0,4.0,3,No,Yes,No,Yes,Yes,2.0,Yes,furnished,6497575.089868971
1389,3268.0,5.0,1.0,1,Yes,Yes,No,No,Yes,1.0,No,furnished,4928322.910847234
1390,4667.0,5.0,1.0,2,No,Yes,Yes,Yes,No,2.0,Yes,furnished,7047842.131064507
1391,4360.0,1.0,4.0,2,No,No,Yes,No,No,2.0,Yes,furnished,6566750.044713287
1392,773.0,1.0,1.0,3,Yes,No,No,No,No,3.0,Yes,semi-furnished,1158354.4398068176
1393,2513.0,5.0,2.0,2,No,Yes,No,Yes,No,0.0,No,unfurnished,3860404.5081874277
1394,4933.0,1.0,2.0,1,No,Yes,Yes,No,No,0.0,No,furnished,7441545.891256411
1395,1889.0,4.0,3.0,1,Yes,Yes,Yes,Yes,No,3.0,No,furnished,2908210.843481527
1396,,,,3,Yes,No,Yes,No,Yes,,Yes,unfurnished,6151675.947194824
1397,665.0,1.0,2.0,2,No,Yes,No,Yes,No,2.0,Yes,semi-furnished,996839.3629869161
1398,2067.0,2.0,4.0,3,Yes,Yes,No,Yes,No,3.0,Yes,semi-furnished,3167060.030284342
1399,1228.0,5.0,1.0,1,No,No,Yes,Yes,Yes,3.0,Yes,semi-furnished,1903707.2256934876
1400,2543.0,5.0,2.0,3,Yes,Yes,Yes,No,No,1.0,Yes,unfurnished,3889961.6474470855
1401,4697.0,4.0,1.0,2,No,No,Yes,Yes,Yes,0.0,Yes,unfurnished,7102884.94669166
1402,3996.0,3.0,4.0,3,No,No,No,Yes,Yes,1.0,No,semi-furnished,6050212.545087143
1403,1278.0,3.0,2.0,2,No,No,No,Yes,Yes,2.0,No,semi-furnished,1996992.3163301642
1404,713.0,4.0,3.0,2,Yes,Yes,Yes,No,No,3.0,No,unfurnished,1111352.126553399
1405,4262.0,4.0,3.0,1,No,Yes,Yes,Yes,Yes,2.0,Yes,semi-furnished,6441821.408963176
1406,2076.0,4.0,1.0,1,Yes,No,No,No,Yes,0.0,No,furnished,3191823.1720351065
1407,2948.0,3.0,4.0,1,No,Yes,No,No,No,1.0,Yes,unfurnished,4473641.268310148
1408,3436.0,4.0,2.0,2,No,No,Yes,No,Yes,0.0,Yes,semi-furnished,5201481.331330409
1409,3617.0,1.0,4.0,3,No,Yes,Yes,Yes,No,2.0,No,furnished,5450439.8573040245
1410,1091.0,5.0,2.0,2,No,No,Yes,Yes,No,1.0,Yes,unfurnished,1710086.0522588752
1411,3220.0,5.0,1.0,1,No,No,No,No,Yes,0.0,Yes,unfurnished,4880414.303478238
1412,1213.0,2.0,2.0,1,Yes,Yes,Yes,Yes,No,2.0,Yes,furnished,1842668.9333596742
1413,1435.0,2.0,4.0,3,Yes,Yes,No,Yes,No,0.0,Yes,unfurnished,2205756.3123280006
1414,4837.0,5.0,4.0,1,Yes,Yes,No,No,Yes,3.0,Yes,semi-furnished,7327365.1433277605
1415,501.0,1.0,1.0,1,No,Yes,Yes,No,Yes,1.0,No,unfurnished,746311.0601949104
1416,3348.0,3.0,4.0,1,No,No,Yes,Yes,Yes,1.0,No,semi-furnished,5072640.328352705
1417,4544.0,3.0,2.0,3,Yes,No,No,No,Yes,1.0,Yes,furnished,6883890.630039255
1418,2449.0,1.0,1.0,2,No,Yes,Yes,Yes,No,3.0,Yes,furnished,3703806.1229182323
1419,1417.0,3.0,2.0,1,No,Yes,No,No,Yes,1.0,No,unfurnished,2195859.5934284725
1420,3674.0,4.0,4.0,3,No,No,Yes,Yes,Yes,3.0,No,furnished,5556374.001417149
1421,2741.0,5.0,1.0,1,Yes,Yes,Yes,Yes,Yes,1.0,No,furnished,4187904.5954949404
1422,589.0,5.0,2.0,3,Yes,Yes,Yes,No,No,0.0,Yes,unfurnished,930529.6626807172
1423,2209.0,1.0,4.0,1,Yes,Yes,Yes,Yes,No,0.0,No,semi-furnished,3318852.141578781
1424,2669.0,3.0,4.0,3,Yes,Yes,No,Yes,No,0.0,No,unfurnished,4037438.7256652312
1425,4738.0,2.0,3.0,1,Yes,No,No,No,No,0.0,Yes,unfurnished,7144628.205267889
1426,3541.0,2.0,4.0,2,No,No,No,Yes,No,3.0,Yes,semi-furnished,5372059.03099647
1427,605.0,3.0,2.0,1,No,Yes,Yes,Yes,Yes,2.0,No,semi-furnished,953708.3128917313
1428,1386.0,2.0,1.0,3,No,No,No,Yes,No,2.0,Yes,semi-furnished,2100934.366412662
1429,927.0,1.0,3.0,1,No,Yes,No,No,No,0.0,No,unfurnished,1394855.772000272
1430,2395.0,1.0,4.0,2,Yes,Yes,No,No,No,2.0,No,semi-furnished,3636606.626631325
1431,816.0,3.0,4.0,1,Yes,Yes,Yes,No,Yes,2.0,Yes,furnished,1293272.4527157864
1432,1134.0,2.0,4.0,3,No,No,No,No,Yes,1.0,Yes,semi-furnished,1746965.6721305277
1433,2425.0,1.0,2.0,3,Yes,No,Yes,No,No,3.0,No,furnished,3636453.6275202096
1434,2556.0,1.0,3.0,2,No,No,Yes,Yes,Yes,0.0,Yes,semi-furnished,3875174.1825937107
1435,3644.0,4.0,2.0,3,No,No,No,Yes,No,2.0,Yes,furnished,5540544.894851895
1436,2770.0,4.0,3.0,1,No,No,Yes,Yes,Yes,2.0,Yes,furnished,4240660.337439556
1437,1939.0,1.0,1.0,1,No,Yes,No,No,Yes,0.0,Yes,furnished,2914746.0598854856
1438,1052.0,3.0,2.0,1,Yes,Yes,No,Yes,No,1.0,Yes,furnished,1626726.097116024
1439,1215.0,5.0,2.0,3,No,No,No,No,Yes,0.0,Yes,furnished,1871809.3648395482
1440,4411.0,5.0,1.0,1,Yes,No,No,Yes,No,1.0,Yes,semi-furnished,6653052.771284431
1441,2213.0,1.0,3.0,1,No,No,No,No,No,2.0,No,unfurnished,3376164.083565667
1442,3889.0,1.0,4.0,1,No,Yes,Yes,Yes,No,3.0,Yes,unfurnished,5874791.343893544
1443,1607.0,1.0,1.0,2,No,No,No,Yes,Yes,1.0,No,unfurnished,2451354.9526328864
1444,4706.0,3.0,4.0,3,No,Yes,Yes,No,Yes,1.0,Yes,unfurnished,7084503.49819858
1445,750.0,4.0,4.0,3,Yes,Yes,No,Yes,No,0.0,No,unfurnished,1190768.3814981806
1446,2930.0,1.0,1.0,3,No,No,No,Yes,No,2.0,Yes,furnished,4420165.981322996
1447,2554.0,1.0,3.0,2,Yes,Yes,No,No,Yes,3.0,No,semi-furnished,3839356.4275427074
1448,958.0,2.0,4.0,3,No,Yes,Yes,Yes,No,0.0,Yes,furnished,1506756.769320504
1449,707.0,3.0,1.0,2,No,No,Yes,Yes,Yes,0.0,No,semi-furnished,1090589.5976489086
1450,1399.0,1.0,2.0,2,No,Yes,Yes,No,Yes,3.0,Yes,semi-furnished,2127572.7058423497
1451,,,,3,Yes,No,Yes,No,Yes,,Yes,semi-furnished,5960494.8323469665
1452,3885.0,5.0,2.0,1,No,Yes,No,No,No,3.0,No,semi-furnished,5863611.849642859
1453,521.0,1.0,1.0,1,No,No,No,No,No,0.0,No,unfurnished,814761.2018836864
1454,,,,3,No,No,Yes,No,Yes,,Yes,semi-furnished,1391081.4209480872
1455,1394.0,2.0,4.0,3,No,Yes,Yes,Yes,No,1.0,No,semi-furnished,2135745.0337423957
1456,1014.0,3.0,2.0,2,No,No,Yes,No,No,3.0,No,unfurnished,1555436.6268980412
1457,4609.0,1.0,2.0,3,Yes,Yes,No,No,Yes,3.0,Yes,furnished,6940536.592866392
1458,2634.0,5.0,4.0,2,Yes,Yes,Yes,Yes,Yes,3.0,No,furnished,4046324.7487524482
1459,4095.0,1.0,2.0,3,No,No,Yes,Yes,No,0.0,Yes,furnished,6148823.809217217
1460,3456.0,5.0,4.0,1,No,Yes,No,Yes,Yes,2.0,No,furnished,5265205.453199778
1461,2060.0,4.0,2.0,1,Yes,No,Yes,Yes,No,0.0,Yes,semi-furnished,3144049.805020181
1462,1766.0,4.0,4.0,3,No,Yes,No,Yes,Yes,1.0,No,unfurnished,2705311.7085260814
1463,2669.0,5.0,2.0,2,Yes,Yes,No,No,Yes,0.0,Yes,unfurnished,4030588.8672100278
1464,4138.0,3.0,4.0,1,No,No,No,Yes,No,0.0,Yes,furnished,6256760.149728883
1465,1249.0,1.0,1.0,2,No,Yes,No,No,No,0.0,No,unfurnished,1901953.7704921733
1466,3927.0,1.0,4.0,3,Yes,Yes,No,Yes,No,1.0,No,semi-furnished,5926979.448381498
1467,2427.0,4.0,2.0,3,No,Yes,Yes,No,No,3.0,Yes,furnished,3661726.5200521797
1468,4304.0,5.0,2.0,1,Yes,Yes,Yes,Yes,No,2.0,Yes,semi-furnished,6540941.102949074
1469,4202.0,1.0,3.0,3,Yes,Yes,No,No,Yes,2.0,No,semi-furnished,6360958.403305895
1470,2856.0,1.0,4.0,1,Yes,Yes,No,No,Yes,1.0,No,semi-furnished,4311810.054020369
1471,2835.0,3.0,1.0,2,No,Yes,Yes,No,No,3.0,No,semi-furnished,4333721.526816503
1472,806.0,2.0,4.0,1,Yes,Yes,Yes,No,Yes,3.0,No,semi-furnished,1232408.9961019577
1473,4165.0,4.0,4.0,1,Yes,No,No,No,No,1.0,No,furnished,6282058.020344605
1474,,,,2,No,Yes,Yes,No,Yes,,No,semi-furnished,3758203.5639538625
1475,,,,1,No,Yes,Yes,No,Yes,,Yes,furnished,1786402.775432892
1476,811.0,1.0,1.0,1,No,No,No,No,No,2.0,No,unfurnished,1195933.0337764604
1477,3420.0,3.0,1.0,3,No,No,Yes,No,No,1.0,No,semi-furnished,5158781.742935818
1478,1582.0,3.0,4.0,2,No,No,Yes,No,No,2.0,No,semi-furnished,2481691.006670504
1479,3471.0,4.0,4.0,1,No,Yes,Yes,Yes,Yes,0.0,No,unfurnished,5236423.511820005
1480,1254.0,3.0,2.0,2,Yes,No,Yes,No,No,1.0,Yes,furnished,1910057.8098083339
1481,4630.0,2.0,2.0,2,No,No,No,No,No,2.0,Yes,semi-furnished,6954278.633998522
1482,852.0,1.0,3.0,1,Yes,Yes,Yes,Yes,No,2.0,Yes,unfurnished,1297303.6573143206
1483,1402.0,2.0,3.0,3,No,Yes,No,No,No,0.0,Yes,unfurnished,2131036.8575888104
1484,,,,2,Yes,No,Yes,No,No,,No,semi-furnished,6638608.775405341
1485,658.0,4.0,1.0,1,Yes,No,No,Yes,No,3.0,Yes,furnished,1028873.9047926104
1486,2477.0,3.0,3.0,2,No,Yes,No,Yes,Yes,3.0,No,furnished,3773164.1117910305
1487,1456.0,5.0,4.0,3,No,Yes,Yes,No,Yes,2.0,No,semi-furnished,2281706.9167960254
1488,,,,3,Yes,Yes,No,Yes,Yes,,Yes,unfurnished,3895811.4902777304
1489,903.0,1.0,1.0,3,No,Yes,No,No,Yes,2.0,Yes,semi-furnished,1369615.7032201744
1490,3279.0,1.0,4.0,1,No,Yes,No,No,No,0.0,No,furnished,4957765.116567594
1491,1887.0,1.0,1.0,1,Yes,No,No,No,No,3.0,Yes,unfurnished,2820784.4316673903
1492,3953.0,3.0,4.0,3,Yes,Yes,No,Yes,Yes,2.0,Yes,semi-furnished,5976446.97997676
1493,1455.0,5.0,3.0,1,Yes,Yes,Yes,No,Yes,2.0,No,unfurnished,2237389.3900437476
1494,2212.0,1.0,2.0,3,No,Yes,No,No,Yes,0.0,No,furnished,3357038.659475177
1495,1773.0,5.0,3.0,1,No,Yes,No,Yes,No,1.0,No,furnished,2759536.509039717
1496,4311.0,3.0,3.0,3,No,Yes,Yes,No,No,0.0,No,furnished,6495958.749336739
1497,3125.0,5.0,2.0,2,No,No,Yes,No,No,1.0,No,semi-furnished,4773099.804602415
1498,2882.0,3.0,2.0,3,Yes,Yes,No,No,Yes,3.0,Yes,unfurnished,4333832.551137172
1499,1941.0,3.0,4.0,3,No,No,Yes,No,Yes,2.0,No,semi-furnished,2965513.4736928493
1500,3479.0,4.0,4.0,1,Yes,Yes,Yes,No,Yes,2.0,No,semi-furnished,5283699.936191453
1501,2297.0,3.0,1.0,1,No,No,Yes,No,Yes,0.0,No,semi-furnished,3450821.711123061
1502,4890.0,3.0,1.0,1,No,No,Yes,Yes,Yes,0.0,Yes,semi-furnished,7353431.464368165
1503,,,,1,Yes,Yes,Yes,No,No,,No,unfurnished,6779985.583090614
1504,1894.0,1.0,2.0,1,No,Yes,Yes,No,No,3.0,No,unfurnished,2834772.0154097993
1505,4781.0,4.0,1.0,1,No,Yes,No,Yes,No,1.0,Yes,semi-furnished,7163175.641793526
1506,1769.0,4.0,3.0,2,Yes,Yes,No,No,No,3.0,No,semi-furnished,2704355.0110353744
1507,4214.0,4.0,2.0,3,No,Yes,Yes,No,No,3.0,No,furnished,6369264.523303855
1508,1029.0,2.0,4.0,3,Yes,No,Yes,Yes,Yes,3.0,No,furnished,1581607.4905478917
1509,4123.0,3.0,3.0,3,Yes,Yes,No,Yes,No,3.0,Yes,unfurnished,6244814.122089277
1510,3458.0,1.0,4.0,2,Yes,Yes,Yes,Yes,Yes,1.0,Yes,furnished,5178243.373608809
1511,3414.0,5.0,1.0,3,Yes,No,No,Yes,No,3.0,No,unfurnished,5168378.997642418
1512,4091.0,3.0,1.0,2,No,Yes,Yes,Yes,Yes,1.0,No,unfurnished,6222699.558117089
1513,,,,2,No,No,No,Yes,Yes,,No,unfurnished,4018235.118259256
1514,3869.0,3.0,3.0,2,No,Yes,No,Yes,Yes,2.0,Yes,furnished,5866349.273384554
1515,1439.0,3.0,4.0,3,Yes,No,Yes,No,Yes,0.0,Yes,furnished,2188168.110762345
1516,1025.0,2.0,2.0,2,No,Yes,Yes,No,Yes,3.0,Yes,unfurnished,1563581.921913607
1517,501.0,4.0,1.0,3,No,No,Yes,No,Yes,2.0,Yes,unfurnished,750502.7868080522
1518,874.0,4.0,1.0,3,No,No,Yes,Yes,No,3.0,Yes,semi-furnished,1367709.6461460837
1519,2840.0,1.0,3.0,1,No,Yes,No,No,Yes,3.0,Yes,unfurnished,4313005.981373795
1520,4505.0,1.0,4.0,1,Yes,Yes,Yes,Yes,Yes,0.0,No,unfurnished,6758504.0478211595
1521,3552.0,4.0,3.0,2,Yes,Yes,No,No,No,3.0,Yes,semi-furnished,5359822.313554528
1522,2865.0,5.0,4.0,2,No,No,Yes,No,Yes,0.0,No,unfurnished,4366859.439329916
1523,2025.0,3.0,4.0,3,Yes,No,No,No,No,3.0,Yes,unfurnished,3090565.8800376207
1524,4976.0,5.0,3.0,2,No,No,Yes,No,No,1.0,No,unfurnished,7518165.490419056
1525,2146.0,3.0,2.0,2,No,Yes,Yes,Yes,Yes,2.0,Yes,semi-furnished,3242692.6084171487
1526,513.0,4.0,3.0,3,No,Yes,No,Yes,Yes,0.0,No,furnished,808406.8547357174
1527,2778.0,1.0,3.0,2,Yes,No,Yes,No,No,0.0,No,unfurnished,4191019.376123704
1528,3655.0,1.0,1.0,2,No,Yes,Yes,Yes,Yes,2.0,No,semi-furnished,5509222.743869307
1529,629.0,5.0,1.0,3,Yes,No,Yes,Yes,No,0.0,Yes,unfurnished,997513.9551125786
1530,4314.0,1.0,3.0,3,Yes,Yes,Yes,No,Yes,2.0,Yes,semi-furnished,6493102.804148342
1531,3716.0,4.0,3.0,1,No,Yes,Yes,Yes,No,1.0,Yes,unfurnished,5593814.9144745525
1532,3438.0,5.0,1.0,3,Yes,No,No,Yes,Yes,3.0,No,semi-furnished,5229341.1735074315
1533,,,,1,Yes,Yes,Yes,Yes,Yes,,No,furnished,6690972.196440062
1534,2540.0,1.0,3.0,2,No,Yes,No,Yes,No,3.0,No,furnished,3826267.4753682693
1535,527.0,2.0,2.0,3,Yes,Yes,Yes,No,No,2.0,Yes,furnished,825602.766808754
1536,2613.0,1.0,2.0,3,Yes,Yes,Yes,No,No,1.0,Yes,unfurnished,3922623.8028609017
1537,1752.0,3.0,2.0,3,No,Yes,No,Yes,No,3.0,No,semi-furnished,2659682.814438486
1538,4856.0,5.0,3.0,2,No,No,No,No,Yes,2.0,Yes,unfurnished,7351151.752881498
1539,2546.0,3.0,4.0,1,Yes,Yes,No,No,No,3.0,Yes,unfurnished,3855428.9061265714
1540,4523.0,2.0,4.0,2,No,No,No,No,No,0.0,Yes,semi-furnished,6791586.492396525
1541,4896.0,4.0,1.0,2,No,Yes,No,Yes,Yes,0.0,Yes,unfurnished,7352830.556331837
1542,3874.0,1.0,3.0,3,Yes,Yes,Yes,Yes,Yes,2.0,No,semi-furnished,5844914.656422079
1543,3966.0,5.0,4.0,1,Yes,No,No,No,No,3.0,Yes,semi-furnished,6018377.8242643885
1544,3581.0,4.0,3.0,2,No,No,No,No,Yes,0.0,Yes,furnished,5425170.605372573
1545,4278.0,3.0,1.0,3,Yes,Yes,Yes,Yes,No,1.0,No,furnished,6428763.9454860585
1546,1129.0,5.0,1.0,2,No,Yes,Yes,No,Yes,3.0,No,furnished,1748089.013297254
1547,769.0,4.0,1.0,2,No,No,No,Yes,No,3.0,Yes,semi-furnished,1190490.908155804
1548,3139.0,5.0,2.0,3,Yes,No,No,No,Yes,0.0,Yes,furnished,4756498.762434573
1549,2493.0,2.0,3.0,3,Yes,No,No,Yes,No,0.0,Yes,semi-furnished,3772998.9849095973
1550,3391.0,2.0,1.0,1,No,No,Yes,Yes,No,2.0,Yes,unfurnished,5117428.618663858
1551,3932.0,1.0,3.0,2,No,Yes,No,Yes,Yes,3.0,No,furnished,5957998.059684085
1552,1780.0,1.0,2.0,3,No,Yes,Yes,Yes,Yes,1.0,No,semi-furnished,2701305.8663343643
1553,2860.0,2.0,2.0,3,No,Yes,Yes,No,No,0.0,No,semi-furnished,4337151.253640036
1554,1075.0,5.0,1.0,1,Yes,Yes,Yes,Yes,No,3.0,Yes,semi-furnished,1689593.101407493
1555,1807.0,2.0,1.0,1,No,Yes,Yes,No,Yes,0.0,Yes,semi-furnished,2720219.5475446205
1556,,,,3,Yes,No,No,Yes,Yes,,No,furnished,5561582.308580657
1557,,,,1,Yes,No,Yes,Yes,Yes,,Yes,furnished,5533901.789436359
1558,3234.0,2.0,1.0,3,No,No,Yes,No,Yes,3.0,No,furnished,4862363.561953292
1559,2712.0,5.0,4.0,2,Yes,Yes,No,No,Yes,2.0,No,semi-furnished,4129435.151517443
1560,2852.0,4.0,3.0,1,Yes,No,Yes,No,Yes,1.0,No,unfurnished,4318886.894351607
1561,4068.0,1.0,1.0,2,No,Yes,No,Yes,Yes,0.0,No,semi-furnished,6121482.049147913
1562,2155.0,5.0,4.0,2,Yes,Yes,Yes,Yes,Yes,2.0,No,unfurnished,3311156.862620795
1563,2079.0,2.0,4.0,2,Yes,Yes,No,No,Yes,3.0,No,furnished,3132377.146693279
1564,2703.0,2.0,3.0,3,No,No,Yes,Yes,No,2.0,No,semi-furnished,4083258.362976315
1565,1890.0,4.0,4.0,2,No,Yes,Yes,No,Yes,3.0,Yes,semi-furnished,2888977.367484441
1566,2242.0,1.0,3.0,2,No,Yes,No,Yes,Yes,2.0,No,furnished,3358551.87342048
1567,2425.0,1.0,3.0,2,No,No,Yes,Yes,No,1.0,No,semi-furnished,3647177.0916755414
1568,1119.0,3.0,3.0,3,No,Yes,Yes,Yes,No,3.0,Yes,unfurnished,1740969.0466230826
1569,,,,2,No,No,No,No,No,,No,unfurnished,2698211.5501896013
1570,1456.0,4.0,4.0,2,No,Yes,Yes,Yes,No,1.0,Yes,unfurnished,2211416.203087486
1571,2439.0,3.0,3.0,1,Yes,No,Yes,No,No,1.0,No,semi-furnished,3712942.5801432417
1572,4453.0,3.0,1.0,3,Yes,Yes,No,No,No,0.0,Yes,semi-furnished,6685094.252459957
1573,2881.0,2.0,2.0,2,No,Yes,No,Yes,Yes,3.0,Yes,unfurnished,4343470.352118719
1574,1468.0,2.0,2.0,1,Yes,No,No,No,No,0.0,Yes,semi-furnished,2230053.6140461527
1575,1816.0,1.0,4.0,3,Yes,Yes,No,No,No,1.0,No,unfurnished,2769055.5074096625
1576,1543.0,3.0,3.0,3,No,No,No,Yes,No,0.0,Yes,furnished,2356008.2402000558
1577,781.0,2.0,4.0,3,Yes,Yes,Yes,No,Yes,0.0,No,unfurnished,1191222.7513188028
1578,3344.0,4.0,2.0,3,No,No,No,No,No,2.0,No,furnished,5042321.169187456
1579,1558.0,2.0,3.0,3,Yes,Yes,Yes,Yes,Yes,0.0,No,furnished,2375359.7733491333
1580,4793.0,2.0,1.0,3,No,Yes,No,Yes,No,1.0,No,furnished,7201824.010620119
1581,3032.0,3.0,3.0,2,Yes,Yes,Yes,Yes,No,0.0,No,unfurnished,4584826.127677793
1582,4328.0,3.0,2.0,2,Yes,No,Yes,No,Yes,3.0,No,unfurnished,6551409.291869519
1583,1508.0,5.0,1.0,2,Yes,No,No,No,Yes,2.0,No,semi-furnished,2325697.958622988
